protocol,strategy_name,strategy_type,date,portfolio_return,financial_net_return,turnover,transaction_cost,weight_SPY,weight_TLT,weight_GLD,weight_BTC-USD,weight_CASH,asset_turnover_SPY,asset_turnover_TLT,asset_turnover_GLD,asset_turnover_BTC-USD,asset_turnover_CASH,asset_transaction_cost_contribution_SPY,asset_transaction_cost_contribution_TLT,asset_transaction_cost_contribution_GLD,asset_transaction_cost_contribution_BTC-USD,asset_transaction_cost_contribution_CASH,diagnostic_max_weight,diagnostic_effective_assets,portfolio_value,drawdown,transaction_cost_mode,path_role
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-04-26,0.00042912409385576,0.00038423848335373997,0.17840677403413607,4.4885610502005125e-05,0.26124673656714875,0.160606765929103,0.23794315902897156,0.06918201395809777,0.27102132451667876,0.03504086038674778,0.02059972819207905,0.07089218475883474,0.01957905583448035,0.032294944861994,7.008172077349567e-06,4.119945638415815e-06,1.417843695176696e-05,1.9579055834480394e-05,0.0,0.5,2.850150633864057,93896.21646322787,-0.04653439160963524,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-05-03,-0.0018489796601438302,-0.0019307932746123802,0.3812266536023879,8.181361446854869e-05,0.2708472058201115,0.12155379735630252,0.3173202185784539,0.05449972595955842,0.23577905228557353,0.05647018933120264,0.07701125375482001,0.09033401969151532,0.03705052191305478,0.12036066891179494,1.1294037866240534e-05,1.5402250750964012e-05,1.806680393830307e-05,3.7050521913053905e-05,0.0,0.4988012737299027,2.7214170360459757,93714.92227996912,-0.048375336593889595,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-05-10,0.01308329283451925,0.013003468152668429,0.36051831172581345,7.98246818508066e-05,0.24144065061306605,0.18578039653712597,0.3341782726859882,0.030840795045408608,0.20775988511841095,0.05230561113299349,0.08679566288842275,0.07876730642857235,0.036250965760821804,0.1063987655150029,1.0461122226598705e-05,1.735913257768456e-05,1.575346128571448e-05,3.6250965760821846e-05,0.0,0.47869443521080335,2.6700720899979395,94933.5412872665,-0.03600091558999441,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-05-17,0.01923921602633549,0.01913390939562335,0.4454467103942362,0.00010530663071209594,0.2189053360953595,0.23256813226283643,0.27733025384216126,0.05892084755662922,0.21227543024301349,0.0847403877308596,0.0884134760729709,0.09042003293319752,0.05259185136471375,0.1292809622924943,1.6948077546171925e-05,1.768269521459419e-05,1.8084006586639513e-05,5.259185136471379e-05,0.0,0.5,2.866520669930272,96749.99106486271,-0.01755584445142966,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-05-24,-0.00904734938389488,-0.00910120881136972,0.23490415474855603,5.3859427474814044e-05,0.2340228972718063,0.2162936047190122,0.31317782368982094,0.08271234819366316,0.15379332612569727,0.02362125270738968,0.04458207025032514,0.07305205544075544,0.0256083517951278,0.06804042455495779,4.724250541477945e-06,8.916414050065038e-06,1.4610411088151093e-05,2.5608351795127842e-05,0.0,0.5,3.002064714311156,95869.44919368325,-0.026497273856586845,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-05-31,-0.00503068263213038,-0.00511245459154022,0.3415867615750102,8.177195940980669e-05,0.2397585155702298,0.20052609633792867,0.3203940814597509,0.07499830841476765,0.16432299821732285,0.09312847994379252,0.09659357328289005,0.04937869951433484,0.03395180886163129,0.06853419997236129,1.8625695988758513e-05,1.9318714656578016e-05,9.875739902866975e-06,3.395180886163133e-05,0.0,0.5,2.888753032766526,95379.32098796457,-0.03147426233873574,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-06-07,0.0013091986771327497,0.00124093955976107,0.243399534441933,6.825911737167995e-05,0.2606092840680483,0.15967554175441093,0.32740712805935523,0.04553520702978008,0.2067728390884053,0.0426484999780085,0.07092322091393985,0.03005514898179603,0.039533743396943835,0.060238921171244596,8.529699995601708e-06,1.4184644182787979e-05,6.011029796359212e-06,3.953374339694388e-05,0.0,0.4880349969337402,2.812894673872998,95497.68096056169,-0.030272380436225044,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-06-14,0.014843389174229291,0.01476274912603962,0.3494763567774504,8.064004818964298e-05,0.23037731137014705,0.1840756470893678,0.36616518789020264,0.05128857636494459,0.16809327728533777,0.09833985487942551,0.11434420930534794,0.06182852895802843,0.025737529561102014,0.0492262340735463,1.966797097588511e-05,2.2868841861069597e-05,1.2365705791605692e-05,2.5737529561102043e-05,0.0,0.49534679837327145,2.6934641992228134,96907.48926670101,-0.015956534868013628,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-06-21,-0.00328065183692849,-0.00337778727140678,0.3904730155345916,9.713543447823049e-05,0.2201098994512641,0.21503145346853358,0.34270563342546745,0.05421600057237287,0.1679370130823618,0.07339244329113281,0.10575876816831664,0.11295320655652337,0.03871455087507737,0.05965404664354122,1.4678488658226573e-05,2.1151753633663336e-05,2.2590641311304682e-05,3.8714550875077436e-05,0.0,0.4976472983078379,2.7314726193389363,96580.15638295196,-0.019280424359047532,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-06-28,-0.008432337460618531,-0.00854693377677912,0.42861173790465934,0.00011459631616056684,0.21003443970140986,0.23643864682022747,0.3448476899730576,0.05438644789972645,0.15429277560557844,0.07161828934497756,0.11720729010237577,0.12349073861621776,0.052133052547876965,0.06416236729321116,1.4323657868995518e-05,2.3441458020475162e-05,2.469814772324356e-05,5.2133052547877e-05,0.0,0.4927366907010395,2.769155160084161,95754.6921821959,-0.02766256962564162,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-07-05,0.01398782703647615,0.013889525365395288,0.4444189102838988,9.830167108086506e-05,0.24321836641475883,0.21025119482685956,0.2854919834826724,0.016340734395476304,0.24469772088023273,0.09893777831464731,0.11808300228546406,0.08425900728306632,0.03804571350425009,0.10509340889647081,1.9787555662929473e-05,2.3616600457092826e-05,1.6851801456613273e-05,3.8045713504245235e-05,0.0,0.4488502600466952,2.7211915083928835,97084.67940811612,-0.014157264222733779,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-07-12,0.00906067740977179,0.00897298880538118,0.38661834029681197,8.768860439058262e-05,0.15030138176599994,0.27542525468979856,0.3020379609936811,0.024006974851765492,0.2482284276987548,0.10925174252923724,0.11206845939344708,0.08772545042881058,0.025879473920306352,0.05169321402501056,2.1850348505847454e-05,2.2413691878689422e-05,1.754509008576212e-05,2.587947392030641e-05,0.0,0.4972675389149064,2.4922404459067877,97955.81914961916,-0.005311308390738123,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-07-19,-0.00295870695304408,-0.00304750864221799,0.3995500452810755,8.880168917387711e-05,0.26269278708406085,0.29243533776140973,0.2229740657871287,0.04439704235331732,0.1775007670140833,0.11239140531806083,0.05799339491913317,0.10694285103545091,0.03333615891936541,0.08888623508906505,2.247828106361217e-05,1.1598678983826638e-05,2.1388570207090193e-05,3.333615891936544e-05,0.0,0.5,2.631890385343378,97657.29794420514,-0.00834263077473385,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-07-26,0.00110468646526374,0.0009040715041845601,0.5389699628046658,0.0002006149610791355,0.19398445665791433,0.2832520152615759,0.13685592198272897,0.17638552016669223,0.2095220859310884,0.09889200499524338,0.09141836978307824,0.12140786189633394,0.13827131374423637,0.08898041238577362,1.9778400999048683e-05,1.8283673956615658e-05,2.4281572379266796e-05,0.0001382713137442194,0.0,0.4949295288193431,2.9502208634785987,97745.58712445217,-0.007446101605302569,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-08-02,-0.00223767165672125,-0.0022876790363139097,0.1821556422725228,5.000737959264337e-05,0.2033093688133984,0.2624786509978852,0.14660452991230583,0.1768060890727269,0.21080136120368356,0.07319808616148316,0.04035781027803188,0.027861279614682148,0.021723944381818638,0.019014521836506818,1.4639617232296644e-05,8.071562055606383e-06,5.572255922936439e-06,2.172394438181867e-05,0.0,0.5,2.975944042666076,97521.97659389536,-0.009716746351071781,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-08-09,-0.00415076773277645,-0.00442581476119154,0.9154622437688301,0.00027504702841502576,0.3034289806942514,0.14403651936112424,0.2858952508079051,0.0289266311124656,0.23771261802425353,0.22696652981244672,0.2074506193554922,0.18544290323554774,0.15107501793437633,0.14452717343096685,4.539330596248936e-05,4.149012387109845e-05,3.708858064710955e-05,0.00015107501793434463,0.0,0.49839040717346517,2.5045848553979995,97090.36239034553,-0.014099556592832019,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-08-16,0.018840192797100162,0.01866606397485059,0.54833045630163,0.00017412882224952344,0.2920329070087796,0.19667158832024867,0.23558446417554055,0.09340393480171294,0.18230710569371814,0.023683227509729128,0.17243867950026262,0.13309607902209117,0.10828522504314134,0.11082724522640561,4.736645501945833e-06,3.4487735900052535e-05,2.6619215804418244e-05,0.00010828522504313335,0.0,0.4945908770137809,2.4923526264395757,98902.65730606514,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-08-23,0.0064253995522865395,0.00624077043019148,0.6963943258156166,0.00018462912209502702,0.1562833803660383,0.24611551504485302,0.322602711862654,0.0201524181638879,0.2548459745625666,0.14038746032931304,0.16701861986403438,0.1629984296183072,0.09054822013273034,0.13544159587123142,2.8077492065862617e-05,3.340372397280688e-05,3.2599685923661454e-05,9.054822013271428e-05,0.0,0.4797709789818095,2.5959138188897075,99519.8860852482,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-08-30,-0.0057440115370028,-0.0058123414827549,0.3373348669134406,6.832994575208974e-05,0.2159306685937282,0.20256557512380674,0.3293277570313413,0.017928947746197348,0.23424705150492628,0.09432010738749064,0.09088878671119656,0.06815591748474968,0.017656983435414705,0.06631307189458882,1.8864021477498143e-05,1.817775734223932e-05,1.3631183496949945e-05,1.765698343541477e-05,0.0,0.49866972710151963,2.3885654173332704,98941.44252299587,-0.00581234148275489,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-09-06,-0.0026046363653891304,-0.00274118221747851,0.6486126281359125,0.00013654585208933,0.22908217248431165,0.31194893258503054,0.25227690481220155,0.038645007670817855,0.16804698244763824,0.10582100227878084,0.197360124539326,0.19700392036999395,0.03650884265175296,0.11191873829605861,2.1164200455756174e-05,3.94720249078652e-05,3.94007840739988e-05,3.650884265175271e-05,0.0,0.49442301079855,2.661151156922719,98670.22600018016,-0.008537591013119017,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-09-13,0.02219835845315503,0.02208768224773558,0.5247322499422211,0.00011067620541943017,0.1397168105544821,0.27068031699840256,0.27090417750227747,0.0393770526018068,0.279321642343031,0.08936536192982952,0.13130063389919983,0.12339545668344495,0.04186391491696055,0.13880688251278608,1.7873072385965914e-05,2.6260126779839972e-05,2.4679091336689004e-05,4.1863914916960595e-05,0.0,0.48848082519250313,2.5327061238437834,100849.6225993844,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-09-20,0.009626988491611848,0.009454371118576079,0.702735670389486,0.00017261737303572375,0.27828895222588146,0.18749052493860324,0.2966954492465576,0.0957173308413768,0.14180774274758082,0.18611795171665524,0.1325661105766916,0.1452943418926252,0.07982169219857557,0.15893557400493832,3.7223590343331056e-05,2.651322211533833e-05,2.9058868378525048e-05,7.982169219856505e-05,0.0,0.4975425976107779,2.850754989708176,101803.09235860732,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-09-27,0.00804446606702563,0.00798968709297373,0.25204688617156634,5.4778974051891604e-05,0.2791808000090647,0.2055200474401218,0.24707736667011546,0.10315435683208496,0.165067429048613,0.05897149527506383,0.04895282497802973,0.06570019285055324,0.02005407143116219,0.05836830163675717,1.1794299055012771e-05,9.790564995605957e-06,1.3140038570110657e-05,2.0054071431162226e-05,0.0,0.5000000000000001,2.8294094115714987,102616.46721164968,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-10-04,-0.01070301150095794,-0.01076989825863329,0.2638940423562471,6.688675767534566e-05,0.3230895228069438,0.16310742873661216,0.20811081313128726,0.12463834336486342,0.18105389196029315,0.06818343086721487,0.05543178645181353,0.07175348073554287,0.027813018064446915,0.04071232623722873,1.3636686173442982e-05,1.1086357290362712e-05,1.4350696147108583e-05,2.7813018064446944e-05,0.0,0.4977934819203015,3.0446747196568227,101511.29830011983,-0.010769898258633281,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-10-11,2.2034774036969966e-05,-0.00010717524224998003,0.4276197642535086,0.0001292100162869404,0.2778156748264549,0.2144641343156135,0.28873799327468713,0.06911190827799867,0.14987028930524565,0.08218273388166164,0.09851779569225369,0.10010085364712698,0.07304973964275199,0.07376864138971423,1.6436546776332337e-05,1.970355913845074e-05,2.0020170729425397e-05,7.304973964274458e-05,0.0,0.49253413327979023,2.8778153445887407,101500.41880213338,-0.010875919234428655,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-10-18,0.0194167813257323,0.01931394294436062,0.3521224940300386,0.00010283838137164136,0.29826160876189417,0.1721258336655329,0.22429888935849154,0.11735442243484642,0.1879592457792348,0.03499243789353213,0.08796136405476314,0.08074122560700851,0.06209937586060382,0.08632809061413083,6.998487578706433e-06,1.759227281095263e-05,1.6148245121401707e-05,6.209937586060351e-05,0.0,0.5,2.918901604542254,103460.79209970651,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-10-25,-0.00705697307389299,-0.0071143581255269,0.23873008533511939,5.738505163390587e-05,0.3572755678845474,0.15441344284258385,0.24107206066199596,0.10730617496382715,0.13993275364704555,0.05901395912265321,0.046757084758490365,0.0516839798131434,0.02589404689505979,0.055381014745772505,1.1802791824530647e-05,9.351416951698081e-06,1.0336795962628688e-05,2.5894046895059816e-05,0.0,0.4922113908261153,2.9030342071783264,102724.73497275851,-0.007114358125526965,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-11-01,-0.00203863214044851,-0.00211793677971379,0.37057095306536675,7.930463926526643e-05,0.24391706039721325,0.1525876318115513,0.2731227999341402,0.09134628725630214,0.239026220600793,0.11603181832625453,0.04429843568507444,0.06315370311663412,0.03460784783968176,0.11247914809772168,2.3206363665250916e-05,8.859687137014898e-06,1.2630740623326833e-05,3.4607847839681805e-05,0.0,0.4967484289464534,2.789144187851268,102507.17047837334,-0.009217227144502682,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-11-08,0.02387687991711204,0.02382314975212594,0.22858495808546583,5.373016498610598e-05,0.2938195895588255,0.1457409328328105,0.24046004504917678,0.11367730425617564,0.20630212830301145,0.059187268796888105,0.039652764259988364,0.058155706874306524,0.022331016999873478,0.04925820115440924,1.1837453759377627e-05,7.930552851997679e-06,1.1631141374861312e-05,2.2331016999873507e-05,0.0,0.49699798379876425,2.983044129362341,104949.21415134634,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-11-15,0.0102920198003702,0.010169306787932219,0.38324328767299437,0.0001227130124379471,0.3710356080432847,0.12511138250887127,0.20278311601383708,0.16113302706659594,0.13993686636741076,0.11619183900558672,0.030042646715463493,0.0785162457901023,0.07776286613573428,0.08072969002610739,2.3238367801117352e-05,6.008529343092707e-06,1.570324915802047e-05,7.776286613572588e-05,0.0,0.49384842744043916,2.866693210382473,106016.47490720378,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-11-22,0.02330839464714671,0.02318419590011943,0.48129140309892404,0.00012419874702724598,0.31691885775089623,0.18898848702845414,0.11648144310939272,0.12461742865217382,0.25299378345908285,0.1226826606263763,0.07036196663563296,0.09615813483051094,0.06635819460877679,0.12573044639762693,2.4536532125275264e-05,1.4072393327126603e-05,1.9231626966102197e-05,6.635819460876536e-05,0.0,0.5,2.840553486607587,108474.38163009248,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-11-29,0.0036282897487880496,0.00346463757459272,0.6054737950495959,0.00016365217419531312,0.2784775797872722,0.15471790211257724,0.27391138529999026,0.07295699869133276,0.21993613410882737,0.16220371826729849,0.12888045827857936,0.16371128021987752,0.07269308284219658,0.07798525544164368,3.244074365345971e-05,2.577609165571588e-05,3.274225604397552e-05,7.269308284219182e-05,0.0,0.4918581831208451,2.9493971429641306,108850.20604856883,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-12-06,0.0062268852566345605,0.00604461585081938,0.6441151091113673,0.00018226940581515292,0.28009488424332707,0.2991103289411112,0.1618218236197342,0.12450901582466314,0.13446394737116424,0.16362352396232874,0.1790451312899763,0.11978359516435041,0.08977895573185268,0.09188390296285898,3.2724704792465756e-05,3.5809026257995265e-05,2.3956719032870095e-05,8.977895573184861e-05,0.0,0.4983818695023503,2.8999581207185594,109508.16372941497,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-12-13,-0.010189810255438522,-0.01032053731369923,0.36968989570148153,0.00013072705826069474,0.20552347968711265,0.2892129091794461,0.1800328192383153,0.1965184967393368,0.12871229515578902,0.09377546136994586,0.0818175485648668,0.0699958781446686,0.08160928064480899,0.042491726977191106,1.875509227398918e-05,1.6363509712973366e-05,1.3999175628933728e-05,8.160928064479788e-05,0.0,0.5,2.967958801632215,108377.98063949087,-0.010320537313699196,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-12-20,-0.015396205403783888,-0.01562332546355554,0.6752376138918408,0.00022712005977161415,0.2885849802920715,0.21095430214187819,0.14798254323227117,0.14465084956036423,0.20782732477341473,0.13620886401431206,0.1519569687373977,0.12118189635347695,0.14525051395062463,0.1206393708360292,2.724177280286242e-05,3.0391393747479545e-05,2.42363792706954e-05,0.00014525051395059907,0.0,0.49665250578479264,2.9096130049368414,106684.75617487718,-0.02578262166384393,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2024-12-27,-0.00612488946010732,-0.006272438971188871,0.5176227377246787,0.00014754951108151347,0.3126139617411074,0.12082157243980966,0.19708105118724692,0.16172010991334057,0.2077633047184953,0.08421088122603693,0.1252169843639273,0.13380137161979785,0.0789036636395882,0.09548983687532829,1.6842176245207396e-05,2.5043396872785467e-05,2.6760274323959583e-05,7.890366363958473e-05,0.0,0.47132791976599614,2.9513183779727883,106015.5825526141,-0.03189334071412919,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-01-03,0.006536133956664291,0.00627493170256545,0.8492212961795907,0.0002612022540988,0.20681271042469135,0.10166303166490946,0.3531960564162987,0.10318003386283092,0.23514816763126944,0.14314075778479235,0.15833696833509045,0.22043371368846548,0.15681996613716903,0.17048989023407313,2.862815155695848e-05,3.16673936670181e-05,4.4086742737693104e-05,0.00015681996613714082,0.0,0.5,2.677719664753657,106680.82309253943,-0.025818537546311582,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-01-10,-0.00466795951587338,-0.00473594599927535,0.27901672365784547,6.798648340196308e-05,0.2360716327123244,0.13041502164105354,0.34140123281535145,0.11468590778925156,0.17742620504201884,0.06995807548894231,0.06851684977749266,0.05006038689801784,0.030279420969099406,0.060201990524293134,1.399161509778847e-05,1.3703369955498539e-05,1.0012077379603576e-05,3.0279420969099456e-05,0.0,0.4996985251508132,2.513685590334105,106175.58847521491,-0.030432208345987366,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-01-17,0.01345947002580176,0.013301128893288,0.5103014268022885,0.00015834113251373408,0.13849672303464575,0.1312124935053217,0.4423852473940409,0.04692667449606825,0.24097886156992324,0.14664756824976052,0.03715110226138656,0.11303562061755708,0.09897427428802333,0.11449286138556078,2.9329513649952118e-05,7.430220452277321e-06,2.2607124123511422e-05,9.89742742879997e-05,0.0,0.4991141113902553,2.5675063196552443,107587.84366284446,-0.017535862178416628,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-01-24,0.013733231662841771,0.013648005663946961,0.33650799162498435,8.522599889479067e-05,0.19254175534682896,0.1025419640677799,0.40002313408322293,0.03268800693762058,0.2722051395645475,0.0991004005073511,0.04835323940188263,0.055747049938393765,0.04458586092529279,0.08872144085206386,1.982008010147023e-05,9.670647880376537e-06,1.1149409987678763e-05,4.458586092529283e-05,0.0,0.4920406789468522,2.5721493299766394,109056.2031625268,-0.004127186060802979,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-01-31,0.0012181227487192401,0.00111169861734532,0.3627835470295254,0.00010642413137391916,0.20156703397730497,0.13353652634466295,0.37262822299194276,0.07863170933164783,0.21363650735444134,0.10040322137923904,0.03803064074871036,0.10880461717891225,0.05697643551255745,0.05856863221010613,2.008064427584782e-05,7.6061281497420824e-06,2.176092343578246e-05,5.697643551255243e-05,0.0,0.49944901102707606,2.5211448458795482,109177.44079279552,-0.0030200756304948895,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-02-07,0.007879731539743069,0.007765541350094581,0.41810949640613904,0.000114190189648451,0.13969297442607614,0.13280108545977048,0.3978653390875597,0.04985287166550244,0.27978772936109103,0.1008284998442224,0.09816795383960435,0.08216133989877214,0.05795863093195599,0.07899307189158401,2.0165699968844487e-05,1.9633590767920877e-05,1.6432267979754433e-05,5.7958630931947e-05,0.0,0.4989677520414781,2.559651601701732,110025.26272376947,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-02-14,0.00618504745182499,0.0061173574117239695,0.29679039705884724,6.769004010102498e-05,0.14945267894896774,0.05886261668985816,0.3971089875653361,0.04395858015715892,0.3506171366386789,0.031692149231762376,0.09421168548410905,0.04069978266108768,0.03436931662564185,0.0958174630562462,6.338429846352484e-06,1.884233709682182e-05,8.13995653221754e-06,3.436931662564077e-05,0.0,0.5,2.568444761392613,110698.32658016958,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-02-21,0.00390944292629084,0.00384343941434061,0.29683744793414646,6.600351195022093e-05,0.16557360028011314,0.10885199914384816,0.39277938023262526,0.03985589282961782,0.29293912751379547,0.032472611998277084,0.055290122346290146,0.07893892493497986,0.03266318009431786,0.09747260856028135,6.494522399655428e-06,1.1058024469258039e-05,1.5787784986995975e-05,3.2663180094317906e-05,0.0,0.49214553025696717,2.6807356912064724,111123.78889164934,0.0,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-02-28,-0.014894160963928099,-0.014950060160467949,0.21269655196879053,5.589919653984876e-05,0.16832554008854825,0.07844839063834105,0.4116958159815696,0.035887428639959404,0.30564282465158155,0.06171777136802371,0.04822989042684287,0.04373942797486398,0.0251617785859239,0.03384768361313592,1.2343554273604751e-05,9.645978085368583e-06,8.747885594972802e-06,2.516177858592393e-05,0.0,0.4875885038870401,2.658086196054886,109462.48156246003,-0.01495006016046807,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-03-07,0.0006811820663722298,0.0006088477764970401,0.3323161825571169,7.233428987519523e-05,0.1929149401158621,0.04400755946198796,0.3464457021416183,0.029967517335649528,0.386664280944882,0.04023503704286891,0.06085040383395268,0.06905440387493292,0.03830632092486162,0.12387001688050067,8.047007408573791e-06,1.2170080766790542e-05,1.3810880774986587e-05,3.830632092486167e-05,0.0,0.49123468342085275,2.533090129518233,109529.12755096918,-0.014350314694858257,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-03-14,0.0055244296203656,0.0054335652095863505,0.430863760473687,9.086441077925224e-05,0.14671436510467523,0.10473969873993261,0.36302121038547525,0.014722401656082237,0.37080232411383457,0.08136213996576497,0.08457215490706801,0.1562605628190526,0.02642543924087834,0.08224346354092295,1.6272427993153006e-05,1.6914430981413617e-05,3.1252112563810525e-05,2.6425439240878382e-05,0.0,0.4839949271123912,2.5079825716567554,110124.26120786645,-0.008994722855944604,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-03-21,0.00585187570102243,0.00577025777944464,0.39194332572526874,8.161792157776105e-05,0.20866195557734568,0.10480511029953443,0.3511843801072711,0.029815459805547596,0.30553309421030106,0.09650781090430849,0.07947250803737924,0.11136373422854655,0.024149110943725703,0.08045016161130858,1.9301562180861705e-05,1.5894501607475856e-05,2.2272746845709316e-05,2.414911094372576e-05,0.0,0.49698430300051505,2.5600070791007346,110759.70658280674,-0.0032763669460333933,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-03-28,0.0032573066622729697,0.0032020423501537797,0.24085523724944635,5.526431211919157e-05,0.20154621109114212,0.09956374208464872,0.3398138023921664,0.013228592522227373,0.34584765190981526,0.059483792563548445,0.03584697602192838,0.056178215612991134,0.024962515279498533,0.0643837377714797,1.1896758512709693e-05,7.169395204385686e-06,1.1235643122598236e-05,2.4962515279498594e-05,0.0,0.48673982080024014,2.522886438144029,111114.36385397549,-8.481566159557197e-05,asset_specific,synthetic_average_return_diagnostic_not_primary
zero_cash,V5_no_volatility_block_cap_0p50,TD3,2025-04-04,-0.02218150139726279,-0.02225547073590026,0.3174086952310401,7.396933863745939e-05,0.2194528239253884,0.09769153384054717,0.35208571765641045,0.033746082928805377,0.2970238416488485,0.0638998715192057,0.0706025126941566,0.06197466010861454,0.034673929773080064,0.086257721135983,1.277997430384115e-05,1.4120502538831333e-05,1.2394932021722915e-05,3.4673929773080126e-05,0.0,0.4902850806234721,2.5527872450806184,108641.46138088516,-0.022338398785021307,asset_specific,synthetic_average_return_diagnostic_not_primary
